date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,rain_sum,sunrise,sunset,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_probability_max
2024-03-21 00:00:00+00:00,3.0,31.648,20.748,32.19918,22.698875,0.0,1710982365,1711026025,4.1146083,9.7,109.93458,
2024-03-22 00:00:00+00:00,3.0,32.648003,20.498,34.232765,23.2016,0.0,1711068724,1711112428,2.9410884,7.4,88.53124,
2024-03-23 00:00:00+00:00,2.0,34.148003,19.848,34.649223,21.630808,0.0,1711155083,1711198832,3.176476,8.2,106.80278,
2024-03-24 00:00:00+00:00,3.0,34.748,20.498,34.489616,21.405474,0.0,1711241442,1711285235,3.7121422,9.2,112.42116,
2024-03-25 00:00:00+00:00,2.0,35.048,19.798,35.331345,21.412285,0.0,1711327802,1711371638,3.6055512,9.8,100.24896,
2024-03-26 00:00:00+00:00,2.0,35.248,19.998,34.876595,21.314272,0.0,1711414161,1711458042,3.981206,10.0,100.16712,
2024-03-27 00:00:00+00:00,1.0,34.848003,19.098,34.14078,21.038147,0.0,1711500521,1711544445,4.1303754,10.2,103.89489,
2024-03-28 00:00:00+00:00,2.0,34.798,20.148,35.9889,22.771702,0.0,1711586880,1711630849,3.0594118,8.2,106.55097,
2024-03-29 00:00:00+00:00,2.0,35.148003,21.298,35.72763,23.539112,0.0,1711673241,1711717252,3.981206,9.7,119.47112,
2024-03-30 00:00:00+00:00,1.0,35.698,21.148,36.204952,22.947216,0.0,1711759601,1711803656,3.7,9.2,109.3216,
2024-03-31 00:00:00+00:00,1.0,34.748,20.398,36.566757,22.125671,0.0,1711845962,1711890060,2.7166157,7.2,124.66196,
2024-04-01 00:00:00+00:00,2.0,35.148003,20.648,38.093754,23.39624,0.0,1711932324,1711976465,2.408319,6.7,130.732,
2024-04-02 00:00:00+00:00,2.0,36.698,22.298,38.0457,24.01241,0.0,1712018686,1712062869,3.0805843,8.2,119.9747,
2024-04-03 00:00:00+00:00,2.0,36.298,21.848,37.466087,24.138844,0.0,1712105048,1712149274,3.3600597,8.1,130.88501,
2024-04-04 00:00:00+00:00,2.0,35.948,21.848,36.800816,24.255573,0.0,1712191410,1712235679,2.9120438,7.7,127.51506,
2024-04-05 00:00:00+00:00,3.0,36.848003,22.598,37.702095,23.865326,0.0,1712277772,1712322083,3.5128336,9.2,114.9976,
2024-04-06 00:00:00+00:00,3.0,37.198,23.198,37.36028,23.882513,0.0,1712364134,1712408488,4.1,10.4,128.34947,
2024-04-07 00:00:00+00:00,2.0,36.448,22.298,37.927937,23.41461,0.0,1712450496,1712494892,2.8301945,7.4,166.05672,
2024-04-08 00:00:00+00:00,2.0,36.498,22.598,39.05692,22.615335,0.0,1712536858,1712581297,4.429447,10.5,117.41712,
2024-04-09 00:00:00+00:00,2.0,34.848003,21.198,36.521088,22.522543,0.0,1712623220,1712667702,3.214032,8.3,112.0171,
2024-04-10 00:00:00+00:00,2.0,35.248,21.498,36.258236,24.416563,0.0,1712709582,1712754107,3.3120992,8.5,112.17263,
2024-04-11 00:00:00+00:00,3.0,35.348003,20.648,36.773716,23.628859,0.0,1712795945,1712840512,4.8826222,11.4,123.61402,
2024-04-12 00:00:00+00:00,3.0,33.948,21.698,36.068363,24.094803,0.0,1712882308,1712926917,4.2426405,10.1,123.81189,
2024-04-13 00:00:00+00:00,3.0,34.298,21.198,36.15753,23.43086,0.0,1712968671,1713013322,3.4985712,8.1,122.967064,
2024-04-14 00:00:00+00:00,2.0,34.698,20.948,35.827587,23.251648,0.0,1713055035,1713099728,3.7121422,9.3,102.123,
2024-04-15 00:00:00+00:00,1.0,35.598003,20.548,35.718502,22.93102,0.0,1713141399,1713186134,4.2296567,10.3,105.00494,
2024-04-16 00:00:00+00:00,3.0,35.998,20.598,36.381676,22.772158,0.0,1713227764,1713272540,3.324154,8.7,127.685684,
2024-04-17 00:00:00+00:00,3.0,36.298,22.248,37.44538,24.425272,0.0,1713314130,1713358946,3.2572994,7.9,136.28107,
2024-04-18 00:00:00+00:00,3.0,37.898003,23.348,38.82539,26.997004,0.0,1713400496,1713445353,4.244997,9.2,142.02278,
2024-04-19 00:00:00+00:00,80.0,36.598003,23.948,38.867825,27.949463,0.0,1713486863,1713531760,3.482815,10.2,230.06721,
2024-04-20 00:00:00+00:00,3.0,34.398003,24.998,36.77059,28.702381,0.0,1713573230,1713618168,3.0870697,7.0,309.18747,
2024-04-21 00:00:00+00:00,3.0,35.648003,24.498,37.3235,27.26096,0.0,1713659599,1713704576,3.1827662,7.1,121.95114,
2024-04-22 00:00:00+00:00,3.0,36.298,23.698,38.73983,26.142174,0.0,1713745969,1713790984,2.720294,6.9,131.57602,
2024-04-23 00:00:00+00:00,3.0,36.698,23.448,36.779762,22.711054,0.0,1713832339,1713877393,3.5510561,9.0,130.14537,
2024-04-24 00:00:00+00:00,1.0,36.598003,22.498,36.27236,22.797886,0.0,1713918709,1713963802,3.623534,9.4,141.04013,
2024-04-25 00:00:00+00:00,3.0,36.948,22.098,37.258175,23.376942,0.0,1714005080,1714050212,3.7643058,9.5,119.18374,
2024-04-26 00:00:00+00:00,3.0,37.048,22.248,36.615585,23.774157,0.0,1714091452,1714136622,3.9824615,10.1,123.55283,
2024-04-27 00:00:00+00:00,1.0,37.648003,22.748,37.69424,24.002542,0.0,1714177823,1714223032,4.14367,10.3,112.28922,
2024-04-28 00:00:00+00:00,2.0,37.948,23.048,38.060593,23.765583,0.0,1714264196,1714309442,3.5014284,8.7,117.69938,
2024-04-29 00:00:00+00:00,2.0,37.298,23.448,39.249107,25.888542,0.0,1714350569,1714395853,3.0594118,7.9,122.07161,
2024-04-30 00:00:00+00:00,2.0,37.898003,24.148,40.30941,25.533525,0.0,1714436942,1714482264,2.6400757,7.1,173.97142,
2024-05-01 00:00:00+00:00,3.0,36.848003,23.998,40.716393,28.051357,0.0,1714523317,1714568675,3.5846896,8.7,246.09361,
2024-05-02 00:00:00+00:00,3.0,36.648003,25.298,40.777584,29.312538,0.0,1714609692,1714655086,2.7856774,7.5,215.98505,
2024-05-03 00:00:00+00:00,95.0,35.348003,24.448,39.847992,28.850582,0.0,1714696067,1714741498,3.1400635,11.0,231.75612,
2024-05-04 00:00:00+00:00,2.0,36.648003,23.748,38.71026,27.094559,0.0,1714782443,1714827910,3.354102,8.3,250.22382,
2024-05-05 00:00:00+00:00,2.0,36.098003,23.548,38.31669,26.975485,0.0,1714868820,1714914322,3.8013155,9.8,243.1092,
2024-05-06 00:00:00+00:00,95.0,36.198,23.248,39.54396,26.215088,0.0,1714955198,1715000735,4.2720017,9.9,217.19987,
2024-05-07 00:00:00+00:00,80.0,34.148003,22.648,38.47704,25.577477,0.0,1715041577,1715087148,2.720294,7.0,260.6901,
2024-05-08 00:00:00+00:00,96.0,32.348003,23.248,36.767616,27.252254,0.0,1715127957,1715173561,2.0248458,5.0,112.70285,
2024-05-09 00:00:00+00:00,80.0,32.098003,22.748,35.89376,25.766499,0.0,1715214337,1715259975,2.745906,6.5,131.89658,
2024-05-10 00:00:00+00:00,96.0,31.348,22.798,35.204918,26.47028,0.0,1715300718,1715346389,1.8439089,5.6,152.54335,
2024-05-11 00:00:00+00:00,80.0,31.248,22.748,35.396004,26.662577,0.0,1715387101,1715432803,1.8867962,5.8,105.29662,
2024-05-12 00:00:00+00:00,95.0,30.698,23.048,35.467922,26.799528,0.0,1715473484,1715519217,1.5297059,6.0,124.78611,
2024-05-13 00:00:00+00:00,95.0,30.648,22.298,34.809647,25.665276,0.0,1715559869,1715605632,2.6925824,6.9,108.71728,
2024-05-14 00:00:00+00:00,80.0,31.598,22.398,34.34211,26.310375,0.0,1715646254,1715692047,3.0,7.5,88.44345,
2024-05-15 00:00:00+00:00,3.0,30.948,22.848,34.438053,26.342686,0.0,1715732640,1715778463,3.4176016,8.0,86.10308,
2024-05-16 00:00:00+00:00,80.0,29.298,22.898,33.00522,26.684498,0.0,1715819027,1715864879,2.3323808,7.8,128.69543,
2024-05-17 00:00:00+00:00,96.0,29.098,22.748,32.779533,26.343145,0.0,1715905414,1715951295,1.7117243,5.5,7.431387,
2024-05-18 00:00:00+00:00,96.0,29.698,22.598,34.27173,26.749584,0.0,1715991803,1716037712,1.7720045,4.2,140.11047,
2024-05-19 00:00:00+00:00,96.0,27.648,22.398,32.0955,26.294485,0.5,1716078193,1716124129,1.3892444,5.7,178.47244,
2024-05-20 00:00:00+00:00,96.0,28.548,21.398,32.27609,24.423086,0.1,1716164583,1716210547,3.88973,9.1,195.86575,
2024-05-21 00:00:00+00:00,96.0,29.248,21.748,32.269806,25.46668,1.4,1716250974,1716296964,2.84605,9.5,79.261154,
2024-05-22 00:00:00+00:00,95.0,31.048,21.848,34.107388,25.943233,0.0,1716337366,1716383382,3.7013512,8.8,65.22488,
2024-05-23 00:00:00+00:00,80.0,31.948,22.698,35.84462,27.331726,0.0,1716423759,1716469800,2.8178005,7.6,17.796076,
2024-05-24 00:00:00+00:00,96.0,29.948,22.298,33.56707,24.924007,0.2,1716510152,1716556217,3.4539833,8.0,253.62875,
2024-05-25 00:00:00+00:00,95.0,30.648,22.298,33.80473,24.21883,0.0,1716596546,1716642635,4.535416,11.3,267.72992,
2024-05-26 00:00:00+00:00,3.0,27.848,21.748,29.003899,23.582685,0.0,1716682941,1716729053,5.2325897,12.8,270.26736,
2024-05-27 00:00:00+00:00,3.0,31.248,21.798,33.592937,24.024864,0.0,1716769337,1716815471,4.707441,11.6,271.2715,
2024-05-28 00:00:00+00:00,3.0,31.048,21.948,33.741898,24.184786,0.0,1716855733,1716901889,4.6840153,12.3,257.61752,
2024-05-29 00:00:00+00:00,3.0,31.198,21.948,34.716965,24.401142,0.0,1716942131,1716988306,4.204759,10.5,267.16852,
2024-05-30 00:00:00+00:00,80.0,31.998,22.398,36.027107,25.87938,0.0,1717028529,1717074724,3.206244,8.7,273.58984,
2024-05-31 00:00:00+00:00,3.0,32.698,22.848,36.684353,26.163973,0.0,1717114927,1717161141,3.448188,8.8,295.68103,
2024-06-01 00:00:00+00:00,96.0,32.498,23.398,37.703953,27.32529,0.0,1717201327,1717247558,3.3734255,9.6,271.7498,
2024-06-02 00:00:00+00:00,95.0,31.098,22.898,35.865154,26.75905,0.5,1717287727,1717333975,2.9206164,7.2,270.5146,
2024-06-03 00:00:00+00:00,96.0,28.898,22.798,34.456505,26.930248,0.0,1717374128,1717420392,2.4207437,6.2,303.86145,
2024-06-04 00:00:00+00:00,95.0,28.298,22.248,32.181408,25.867409,0.0,1717460531,1717506810,3.2449963,7.7,259.79608,
2024-06-05 00:00:00+00:00,95.0,28.898,22.398,32.359234,26.110487,0.0,1717546934,1717593228,2.8017852,7.3,249.65729,
2024-06-06 00:00:00+00:00,96.0,28.948,22.148,33.09317,25.566462,4.2,1717633339,1717679646,2.9068882,7.4,249.23972,
2024-06-07 00:00:00+00:00,95.0,27.248,21.598,30.479725,24.266035,0.0,1717719744,1717766064,4.360046,11.2,238.36935,
2024-06-08 00:00:00+00:00,95.0,28.398,21.098,31.938305,23.102552,0.0,1717806150,1717852482,4.8548946,12.5,238.39253,
2024-06-09 00:00:00+00:00,80.0,28.248,21.348,30.049831,23.197588,0.0,1717892557,1717938900,5.2201533,14.6,244.98688,
2024-06-10 00:00:00+00:00,80.0,27.498,21.648,29.232964,23.577705,0.0,1717978964,1718025318,5.1623635,14.6,253.41376,
2024-06-11 00:00:00+00:00,95.0,28.148,21.498,30.83355,23.444504,0.0,1718065373,1718111736,4.9162993,13.8,257.1055,
2024-06-12 00:00:00+00:00,80.0,27.348,20.798,29.87669,22.622196,0.0,1718151781,1718198153,4.527693,13.3,260.29068,
2024-06-13 00:00:00+00:00,95.0,28.198,20.448,31.080364,22.360752,0.0,1718238191,1718284570,4.609772,12.5,259.8973,
2024-06-14 00:00:00+00:00,3.0,28.098,20.748,30.159885,23.031324,0.0,1718324600,1718370987,4.472136,11.5,270.588,
2024-06-15 00:00:00+00:00,3.0,29.648,20.498,31.502754,23.055107,0.0,1718411011,1718457403,4.318565,11.0,263.2279,
2024-06-16 00:00:00+00:00,80.0,29.498,20.598,32.456886,23.273367,0.0,1718497421,1718543818,3.905125,9.6,253.23627,
2024-06-17 00:00:00+00:00,95.0,29.648,21.348,32.644295,23.988522,0.0,1718583832,1718630233,3.613862,9.3,251.9374,
2024-06-18 00:00:00+00:00,95.0,28.748,21.448,31.350327,23.816013,0.0,1718670243,1718716647,3.905125,10.1,256.33536,
2024-06-19 00:00:00+00:00,80.0,28.698,21.548,31.821598,23.709913,0.0,1718756655,1718803061,4.1303754,10.3,254.48416,
2024-06-20 00:00:00+00:00,95.0,28.448,21.148,30.877762,23.31488,0.0,1718843066,1718889473,4.6572523,11.6,251.26427,
2024-06-21 00:00:00+00:00,96.0,27.648,21.048,30.120865,23.252068,0.0,1718929478,1718975885,4.7675986,12.5,255.67139,
2024-06-22 00:00:00+00:00,80.0,27.998,21.298,30.729462,23.040417,0.0,1719015890,1719062296,4.440721,10.8,248.547,
2024-06-23 00:00:00+00:00,95.0,27.398,20.948,28.968018,22.345787,0.0,1719102303,1719148708,4.7423625,11.9,241.74858,
2024-06-24 00:00:00+00:00,61.0,26.898,20.898,28.0457,22.774868,0.3,1719188717,1719235119,5.6921,14.4,245.08244,
2024-06-25 00:00:00+00:00,80.0,28.198,21.498,29.143967,23.711046,0.0,1719275131,1719321529,5.6089215,15.2,247.51472,
2024-06-26 00:00:00+00:00,80.0,26.748,21.698,28.048244,23.252289,0.0,1719361546,1719407939,5.1923018,13.8,248.4781,
2024-06-27 00:00:00+00:00,61.0,25.248,21.298,26.46208,23.763756,0.2,1719447962,1719494349,4.7434163,12.1,248.84265,
2024-06-28 00:00:00+00:00,3.0,27.748,21.248,29.24973,23.33203,0.0,1719534378,1719580759,4.4598203,11.4,242.08412,
2024-06-29 00:00:00+00:00,80.0,29.648,21.498,32.242874,24.053114,0.0,1719620794,1719667167,4.3462625,11.6,244.59921,
2024-06-30 00:00:00+00:00,96.0,27.848,21.848,30.968956,24.349083,0.0,1719707211,1719753576,3.8078864,9.7,240.56912,
2024-07-01 00:00:00+00:00,95.0,27.598,21.498,30.775795,23.504662,0.0,1719793628,1719839983,4.3965893,12.7,249.13089,
2024-07-02 00:00:00+00:00,3.0,28.898,21.598,30.751656,24.08688,0.0,1719880045,1719926390,5.554278,13.5,252.61961,
2024-07-03 00:00:00+00:00,95.0,28.248,21.298,31.360916,23.348242,0.0,1719966462,1720012796,4.438468,11.9,251.49908,
2024-07-04 00:00:00+00:00,95.0,26.548,21.098,28.084915,23.742735,0.0,1720052879,1720099202,4.2107005,10.4,257.66336,
2024-07-05 00:00:00+00:00,95.0,28.198,21.398,30.772797,23.383387,0.0,1720139296,1720185606,4.964876,12.4,250.3376,
2024-07-06 00:00:00+00:00,61.0,26.548,20.998,27.42151,23.06669,0.1,1720225713,1720272010,4.976947,12.5,247.43991,
2024-07-07 00:00:00+00:00,3.0,27.248,20.598,29.322216,22.489092,0.0,1720312130,1720358413,4.6872168,12.5,255.48975,
2024-07-08 00:00:00+00:00,80.0,24.748,20.198,26.52355,22.024733,0.70000005,1720398547,1720444814,4.022437,9.7,247.26651,
2024-07-09 00:00:00+00:00,3.0,26.548,20.148,27.890087,21.942236,0.0,1720484964,1720531215,4.1629314,10.2,248.07722,
2024-07-10 00:00:00+00:00,80.0,28.948,20.248,30.825619,22.606356,0.0,1720571380,1720617615,3.956008,10.1,254.0911,
2024-07-11 00:00:00+00:00,3.0,28.698,20.748,30.377014,23.063803,0.0,1720657795,1720704013,4.00125,10.4,263.972,
2024-07-12 00:00:00+00:00,96.0,29.148,20.698,32.296535,22.989546,0.0,1720744211,1720790411,4.5221677,11.5,252.53137,
2024-07-13 00:00:00+00:00,80.0,27.298,20.948,28.59747,22.57407,0.4,1720830627,1720876807,4.9,14.0,262.01636,
2024-07-14 00:00:00+00:00,80.0,25.048,20.648,26.953548,22.173878,0.5,1720917043,1720963203,4.925444,13.9,262.132,
2024-07-15 00:00:00+00:00,80.0,23.348,20.498,26.020868,21.438772,9.400001,1721003459,1721049599,4.976947,13.4,246.79353,
2024-07-16 00:00:00+00:00,61.0,24.848,20.898,25.626139,22.137642,1.1,1721089875,1721135993,6.063827,16.6,249.95187,
2024-07-17 00:00:00+00:00,80.0,26.898,21.498,27.85646,23.426668,0.0,1721176292,1721222387,5.3009434,16.5,256.71512,
2024-07-18 00:00:00+00:00,61.0,24.498,20.648,25.239151,21.928846,3.1000001,1721262708,1721308780,5.731492,17.1,262.10788,
2024-07-19 00:00:00+00:00,61.0,23.548,20.548,24.580805,21.638203,7.1,1721349124,1721395172,5.308484,13.3,259.96365,
2024-07-20 00:00:00+00:00,61.0,24.198,20.698,25.115904,22.211401,0.1,1721435540,1721481563,5.813777,15.3,259.56683,
2024-07-21 00:00:00+00:00,3.0,25.848,20.848,26.308147,22.29883,0.0,1721521955,1721567953,5.9665737,15.5,254.79292,
2024-07-22 00:00:00+00:00,3.0,26.298,20.798,26.68973,22.61141,0.0,1721608371,1721654343,5.508176,14.0,260.53772,
2024-07-23 00:00:00+00:00,3.0,26.348,20.698,27.208237,22.54698,0.0,1721694786,1721740731,5.6142673,14.5,258.34464,
2024-07-24 00:00:00+00:00,3.0,26.198,21.048,26.821775,22.82468,0.0,1721781201,1721827119,5.1,14.8,257.8964,
2024-07-25 00:00:00+00:00,3.0,25.598,20.998,26.734539,22.784239,0.0,1721867616,1721913506,5.5226803,16.4,261.02747,
2024-07-26 00:00:00+00:00,80.0,26.248,21.198,27.029203,22.77586,0.0,1721954030,1721999892,5.9135437,17.4,265.57593,
2024-07-27 00:00:00+00:00,3.0,27.198,20.848,27.889156,21.965004,0.0,1722040444,1722086277,5.707013,15.0,272.11893,
2024-07-28 00:00:00+00:00,3.0,26.898,20.898,27.487162,21.968554,0.0,1722126858,1722172662,5.7218876,14.7,255.46347,
2024-07-29 00:00:00+00:00,95.0,27.848,21.248,29.679253,23.104319,0.0,1722213271,1722259045,5.2773094,13.9,249.51093,
2024-07-30 00:00:00+00:00,61.0,26.098,21.148,27.716833,23.332237,0.3,1722299684,1722345428,4.808326,12.0,248.84671,
2024-07-31 00:00:00+00:00,95.0,27.798,20.898,30.330883,22.703255,0.0,1722386096,1722431810,4.318565,11.5,258.3566,
2024-08-01 00:00:00+00:00,95.0,26.898,20.548,28.863514,22.115742,0.5,1722472508,1722518190,4.9477267,12.5,254.84587,
2024-08-02 00:00:00+00:00,95.0,26.448,20.498,29.251587,22.567299,0.2,1722558919,1722604570,4.365776,12.6,255.16528,
2024-08-03 00:00:00+00:00,95.0,27.398,20.548,29.790932,22.727135,0.0,1722645330,1722690949,4.4553337,11.2,258.9725,
2024-08-04 00:00:00+00:00,95.0,27.198,20.898,29.22976,23.492039,0.0,1722731741,1722777326,4.219004,10.4,263.20273,
2024-08-05 00:00:00+00:00,95.0,27.698,20.798,29.993828,23.49883,0.0,1722818152,1722863703,3.214032,8.4,255.20888,
2024-08-06 00:00:00+00:00,96.0,26.598,21.048,29.377731,23.853468,1.7,1722904562,1722950079,3.2015622,7.7,267.0824,
2024-08-07 00:00:00+00:00,80.0,25.498,20.698,27.96714,23.28474,0.0,1722990971,1723036454,3.5693135,9.4,276.09378,
2024-08-08 00:00:00+00:00,95.0,26.248,20.548,28.71453,22.991968,0.0,1723077381,1723122828,3.992493,10.0,273.814,
2024-08-09 00:00:00+00:00,95.0,27.198,20.498,29.975182,22.917961,0.0,1723163790,1723209202,3.4205263,8.6,293.84424,
2024-08-10 00:00:00+00:00,95.0,28.048,21.498,31.324905,24.747202,0.0,1723250199,1723295575,3.001666,7.6,282.68036,
2024-08-11 00:00:00+00:00,96.0,28.798,21.498,31.575241,24.743584,0.1,1723336607,1723381947,2.9068882,7.8,300.33347,
2024-08-12 00:00:00+00:00,95.0,29.648,21.648,32.9933,25.266188,0.0,1723423015,1723468318,2.5179358,6.7,341.78006,
2024-08-13 00:00:00+00:00,80.0,29.148,22.298,33.441,25.930687,0.0,1723509423,1723554689,2.280351,6.7,47.540524,
2024-08-14 00:00:00+00:00,80.0,30.298,22.448,32.706245,26.604828,0.0,1723595831,1723641059,3.0413814,7.6,94.50366,
2024-08-15 00:00:00+00:00,95.0,30.198,22.298,33.865612,25.776646,0.0,1723682238,1723727429,2.0124612,5.5,138.70476,
2024-08-16 00:00:00+00:00,96.0,29.448,22.398,33.940495,26.30098,0.0,1723768644,1723813798,1.8439089,5.8,210.04637,
2024-08-17 00:00:00+00:00,96.0,29.698,22.398,34.289032,25.885544,0.0,1723855051,1723900166,1.8601075,5.9,202.5206,
2024-08-18 00:00:00+00:00,96.0,30.148,22.148,33.711678,25.867666,0.0,1723941457,1723986534,2.059126,5.5,206.16151,
2024-08-19 00:00:00+00:00,96.0,29.348,22.098,34.766006,25.89249,0.0,1724027863,1724072902,2.1931713,5.4,231.73381,
2024-08-20 00:00:00+00:00,80.0,29.098,22.048,33.394375,25.790857,0.0,1724114269,1724159269,2.4839485,6.9,208.42587,
2024-08-21 00:00:00+00:00,95.0,28.048,20.998,30.703152,22.613281,0.0,1724200674,1724245636,3.920459,9.8,211.4675,
2024-08-22 00:00:00+00:00,3.0,28.448,20.548,29.722542,22.31793,0.0,1724287078,1724332001,5.249762,13.0,233.24771,
2024-08-23 00:00:00+00:00,3.0,29.798,20.348,31.308975,22.539196,0.0,1724373483,1724418366,4.482187,11.4,234.23047,
2024-08-24 00:00:00+00:00,3.0,27.448,20.748,28.579483,22.232153,0.0,1724459886,1724504730,5.147815,13.8,242.23302,
2024-08-25 00:00:00+00:00,3.0,27.848,20.448,28.611916,21.83986,0.0,1724546290,1724591093,5.491812,13.4,249.96268,
2024-08-26 00:00:00+00:00,3.0,28.948,20.548,29.889,21.938616,0.0,1724632693,1724677455,5.9228373,14.4,251.21452,
2024-08-27 00:00:00+00:00,3.0,27.848,20.898,28.80238,22.541626,0.0,1724719095,1724763817,5.375872,13.3,256.78833,
2024-08-28 00:00:00+00:00,80.0,26.948,20.748,27.33891,22.510336,0.2,1724805498,1724850179,4.704253,12.2,258.13226,
2024-08-29 00:00:00+00:00,96.0,27.448,20.848,29.490276,22.591513,0.0,1724891900,1724936539,5.200961,14.1,261.8014,
2024-08-30 00:00:00+00:00,80.0,26.298,20.648,28.082191,22.432222,0.0,1724978302,1725022900,3.8052595,11.2,261.99884,
2024-08-31 00:00:00+00:00,61.0,24.898,20.698,26.363117,22.684832,0.9000001,1725064703,1725109260,4.4271884,11.1,275.13965,
2024-09-01 00:00:00+00:00,3.0,27.248,20.248,28.024662,22.169184,0.0,1725151105,1725195619,4.7518415,13.8,267.1526,
2024-09-02 00:00:00+00:00,95.0,28.298,20.448,30.35952,22.827953,0.0,1725237506,1725281979,4.428318,12.2,257.37842,
2024-09-03 00:00:00+00:00,3.0,27.298,20.798,28.55135,22.267382,0.0,1725323907,1725368338,4.0792155,10.3,259.57193,
2024-09-04 00:00:00+00:00,3.0,27.448,20.448,28.36066,22.268103,0.0,1725410308,1725454697,5.001,12.0,264.74786,
2024-09-05 00:00:00+00:00,3.0,29.448,20.498,31.079723,22.569904,0.0,1725496709,1725541056,5.1009803,12.7,271.77142,
2024-09-06 00:00:00+00:00,3.0,28.398,20.698,30.30474,22.875961,0.0,1725583110,1725627415,4.8052053,12.0,274.73138,
2024-09-07 00:00:00+00:00,96.0,27.798,20.998,30.242271,23.116741,0.0,1725669512,1725713774,4.3566046,10.8,268.2031,
2024-09-08 00:00:00+00:00,95.0,26.698,21.048,27.933514,22.767056,0.0,1725755913,1725800134,4.119466,11.6,260.77554,
2024-09-09 00:00:00+00:00,80.0,27.748,21.048,29.670399,22.893166,0.0,1725842314,1725886493,4.8270073,14.9,255.06425,
2024-09-10 00:00:00+00:00,3.0,28.898,20.798,29.603043,22.887995,0.0,1725928715,1725972852,5.3935146,14.0,252.76651,
2024-09-11 00:00:00+00:00,3.0,29.198,20.548,30.300774,22.45527,0.0,1726015116,1726059210,4.9729266,12.4,252.51646,
2024-09-12 00:00:00+00:00,3.0,29.398,20.048,30.658981,22.271265,0.0,1726101516,1726145568,4.652956,11.6,263.91843,
2024-09-13 00:00:00+00:00,3.0,28.548,19.698,29.502998,21.756256,0.0,1726187916,1726231925,4.317406,10.7,271.15533,
2024-09-14 00:00:00+00:00,3.0,28.448,19.798,29.726257,21.846869,0.0,1726274316,1726318282,4.0718546,10.1,279.66788,
2024-09-15 00:00:00+00:00,3.0,29.148,19.498,30.723545,21.6973,0.0,1726360716,1726404639,4.049691,10.7,284.05893,
2024-09-16 00:00:00+00:00,3.0,29.098,18.998,29.694954,21.051851,0.0,1726447115,1726490996,4.7423625,11.6,291.21265,
2024-09-17 00:00:00+00:00,2.0,29.298,19.648,30.410183,21.661146,0.0,1726533515,1726577352,4.5694637,11.4,283.70496,
2024-09-18 00:00:00+00:00,3.0,29.398,18.948,31.161934,20.613958,0.0,1726619914,1726663708,3.6619666,9.1,289.2496,
2024-09-19 00:00:00+00:00,3.0,29.698,19.348,31.408104,21.673508,0.0,1726706314,1726750064,3.1256998,8.1,267.34674,
2024-09-20 00:00:00+00:00,3.0,29.348,19.648,30.910416,21.757599,0.0,1726792714,1726836420,3.0,7.9,268.9667,
2024-09-21 00:00:00+00:00,3.0,27.948,20.298,28.441761,22.042662,0.0,1726879114,1726922777,3.49285,8.7,275.48428,
2024-09-22 00:00:00+00:00,80.0,27.098,20.898,28.638458,22.989063,0.0,1726965514,1727009133,3.757659,9.5,281.07925,
2024-09-23 00:00:00+00:00,95.0,28.648,20.898,30.739166,22.942303,0.0,1727051914,1727095490,3.5735137,9.5,265.41498,
2024-09-24 00:00:00+00:00,80.0,27.548,20.698,29.2122,22.995396,0.0,1727138314,1727181848,4.14367,10.4,248.73723,
2024-09-25 00:00:00+00:00,3.0,28.148,20.398,29.171535,22.568218,0.0,1727224715,1727268205,4.1231055,11.5,254.77397,
2024-09-26 00:00:00+00:00,3.0,29.598,20.398,31.579597,22.651398,0.0,1727311116,1727354563,4.1593266,10.6,250.12563,
2024-09-27 00:00:00+00:00,80.0,28.998,20.448,30.771404,22.629702,0.0,1727397518,1727440922,3.6055512,8.9,258.0092,
2024-09-28 00:00:00+00:00,95.0,28.148,21.098,31.74899,24.524096,0.0,1727483920,1727527282,1.9026297,4.6,35.13425,
2024-09-29 00:00:00+00:00,3.0,29.848,20.998,32.936325,24.391266,0.0,1727570322,1727613642,3.1622777,7.6,112.14133,
2024-09-30 00:00:00+00:00,2.0,30.448,21.598,32.65751,25.150282,0.0,1727656725,1727700002,2.7073975,7.1,109.50585,
2024-10-01 00:00:00+00:00,3.0,30.448,21.198,32.51523,24.750242,0.0,1727743127,1727786362,2.5,6.6,132.52232,
2024-10-02 00:00:00+00:00,96.0,30.698,21.898,34.03975,25.06431,0.0,1727829530,1727872722,2.8301945,7.5,235.61276,
2024-10-03 00:00:00+00:00,80.0,28.648,21.548,32.33069,24.758427,0.0,1727915933,1727959082,3.0805843,8.4,284.7746,
2024-10-04 00:00:00+00:00,95.0,27.748,21.398,30.805573,24.739264,0.3,1728002336,1728045442,2.6400757,7.4,292.9931,
2024-10-05 00:00:00+00:00,95.0,26.298,21.148,29.730465,24.373938,0.8000001,1728088739,1728131802,2.404163,6.0,289.05405,
2024-10-06 00:00:00+00:00,95.0,26.698,20.898,29.564487,23.895819,0.0,1728175142,1728218163,1.7262677,7.5,96.64857,
2024-10-07 00:00:00+00:00,3.0,28.998,20.798,30.864227,23.792772,0.0,1728261546,1728304523,3.206244,8.1,98.94938,
2024-10-08 00:00:00+00:00,95.0,29.148,21.198,31.916496,24.40123,0.0,1728347950,1728390885,2.5942245,6.7,128.44418,
