date,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,rain,weather_code,surface_pressure,cloud_cover,wind_speed_10m
2021-03-23 00:00:00+00:00,21.7225,55.0,,,,,910.4276,,3.0805843
2021-03-23 01:00:00+00:00,21.422499,56.0,,0.0,0.0,1.0,911.3228,46.0,3.1890438
2021-03-23 02:00:00+00:00,22.422499,50.0,,0.0,0.0,0.0,912.1824,0.0,3.3301651
2021-03-23 03:00:00+00:00,24.7225,37.0,,0.0,0.0,0.0,912.8189,0.0,3.88973
2021-03-23 04:00:00+00:00,27.1225,28.0,,0.0,0.0,0.0,913.20496,10.0,3.6878178
2021-03-23 05:00:00+00:00,29.322498,22.0,,0.0,0.0,0.0,913.157,10.0,3.8013155
2021-03-23 06:00:00+00:00,30.822498,21.0,,0.0,0.0,1.0,912.52704,35.0,4.159327
2021-03-23 07:00:00+00:00,31.9225,20.0,,0.0,0.0,0.0,911.3202,5.0,4.3081317
2021-03-23 08:00:00+00:00,32.622498,19.0,,0.0,0.0,0.0,910.1726,0.0,4.4777226
2021-03-23 09:00:00+00:00,33.0725,19.0,,0.0,0.0,0.0,909.2209,0.0,4.4777226
2021-03-23 10:00:00+00:00,33.2225,19.0,,0.0,0.0,0.0,908.6322,0.0,4.8010416
2021-03-23 11:00:00+00:00,32.8225,20.0,,0.0,0.0,0.0,908.24255,14.0,5.140039
2021-03-23 12:00:00+00:00,32.0225,21.0,,0.0,0.0,3.0,908.7286,100.0,4.548626
2021-03-23 13:00:00+00:00,31.0225,23.0,,0.0,0.0,0.0,909.6952,0.0,4.1146083
2021-03-23 14:00:00+00:00,29.3725,29.0,,0.0,0.0,0.0,910.8237,0.0,5.9093146
2021-03-23 15:00:00+00:00,28.322498,32.0,,0.0,0.0,0.0,911.8585,0.0,5.597321
2021-03-23 16:00:00+00:00,27.422499,36.0,,0.0,0.0,0.0,912.48505,0.0,5.6044626
2021-03-23 17:00:00+00:00,25.5225,44.0,,0.0,0.0,0.0,912.4376,0.0,6.360031
2021-03-23 18:00:00+00:00,24.5225,49.0,,0.0,0.0,0.0,912.12494,0.0,5.6921
2021-03-23 19:00:00+00:00,23.822498,52.0,,0.0,0.0,0.0,911.54425,0.0,5.4571056
2021-03-23 20:00:00+00:00,23.1225,56.0,,0.0,0.0,0.0,910.9627,0.0,4.9819674
2021-03-23 21:00:00+00:00,22.5225,59.0,,0.0,0.0,0.0,910.41187,0.0,4.317406
2021-03-23 22:00:00+00:00,22.0225,61.0,,0.0,0.0,0.0,910.163,0.0,3.8600519
2021-03-23 23:00:00+00:00,21.7225,62.0,,0.0,0.0,0.0,910.3376,5.0,3.4785054
2021-03-24 00:00:00+00:00,21.422499,65.0,,0.0,0.0,0.0,910.87244,12.0,2.7856774
2021-03-24 01:00:00+00:00,21.2725,65.0,,0.0,0.0,0.0,911.45496,10.0,2.5079873
2021-03-24 02:00:00+00:00,22.3725,59.0,,0.0,0.0,0.0,912.34686,5.0,2.641969
2021-03-24 03:00:00+00:00,24.7225,46.0,,0.0,0.0,0.0,913.0894,0.0,2.8301945
2021-03-24 04:00:00+00:00,27.422499,33.0,,0.0,0.0,0.0,913.5682,0.0,3.3286633
2021-03-24 05:00:00+00:00,29.5225,26.0,,0.0,0.0,0.0,913.3986,0.0,3.6674242
2021-03-24 06:00:00+00:00,31.0225,23.0,,0.0,0.0,0.0,912.8582,5.0,4.237924
2021-03-24 07:00:00+00:00,32.2225,21.0,,0.0,0.0,0.0,911.68115,6.0,4.588028
2021-03-24 08:00:00+00:00,33.0225,19.0,,0.0,0.0,0.0,910.29114,6.0,4.4944406
2021-03-24 09:00:00+00:00,33.6725,18.0,,0.0,0.0,1.0,909.1266,33.0,4.7169905
2021-03-24 10:00:00+00:00,33.8225,17.0,,0.0,0.0,0.0,908.2661,11.0,5.2201533
2021-03-24 11:00:00+00:00,33.4225,18.0,,0.0,0.0,0.0,907.9676,11.0,5.59017
2021-03-24 12:00:00+00:00,32.4725,19.0,,0.0,0.0,0.0,908.13904,10.0,5.400926
2021-03-24 13:00:00+00:00,31.0225,23.0,,0.0,0.0,0.0,908.9722,10.0,5.400926
2021-03-24 14:00:00+00:00,29.6225,29.0,,0.0,0.0,0.0,910.0867,0.0,5.622277
2021-03-24 15:00:00+00:00,28.422499,35.0,,0.0,0.0,3.0,910.89575,100.0,5.748913
2021-03-24 16:00:00+00:00,27.7225,39.0,,0.0,0.0,3.0,911.4039,100.0,5.6302757
2021-03-24 17:00:00+00:00,26.922499,42.0,,0.0,0.0,3.0,911.3381,100.0,5.4626
2021-03-24 18:00:00+00:00,25.5225,49.0,,0.0,0.0,0.0,911.35516,6.0,5.440588
2021-03-24 19:00:00+00:00,24.6225,54.0,,0.0,0.0,0.0,910.8939,0.0,5.0635953
2021-03-24 20:00:00+00:00,23.922499,59.0,,0.0,0.0,0.0,910.31354,6.0,4.8373547
2021-03-24 21:00:00+00:00,23.322498,61.0,,0.0,0.0,3.0,909.764,95.0,4.428318
2021-03-24 22:00:00+00:00,22.922499,63.0,,0.0,0.0,3.0,909.72766,100.0,3.7121422
2021-03-24 23:00:00+00:00,22.6225,64.0,,0.0,0.0,2.0,909.9934,61.0,3.471311
2021-03-25 00:00:00+00:00,22.422499,64.0,,0.0,0.0,1.0,910.10986,33.0,3.352611
2021-03-25 01:00:00+00:00,22.2225,64.0,,0.0,0.0,0.0,910.76733,10.0,3.275668
2021-03-25 02:00:00+00:00,23.2725,59.0,,0.0,0.0,0.0,911.6411,16.0,2.9410884
2021-03-25 03:00:00+00:00,25.572498,47.0,,0.0,0.0,1.0,912.18274,20.0,2.7294688
2021-03-25 04:00:00+00:00,28.2225,34.0,,0.0,0.0,0.0,912.6405,5.0,2.8160257
2021-03-25 05:00:00+00:00,30.5225,25.0,,0.0,0.0,0.0,912.52686,15.0,3.901282
2021-03-25 06:00:00+00:00,31.9225,21.0,,0.0,0.0,1.0,911.953,26.0,4.304649
2021-03-25 07:00:00+00:00,33.0225,18.0,,0.0,0.0,3.0,910.83374,87.0,4.3104525
2021-03-25 08:00:00+00:00,33.7225,17.0,,0.0,0.0,3.0,909.5936,100.0,4.6010866
2021-03-25 09:00:00+00:00,34.0225,16.0,,0.0,0.0,3.0,908.5059,100.0,5.3037724
2021-03-25 10:00:00+00:00,33.622498,17.0,,0.0,0.0,3.0,907.66455,100.0,5.60803
2021-03-25 11:00:00+00:00,33.4225,17.0,,0.0,0.0,1.0,907.5153,44.0,5.7428217
2021-03-25 12:00:00+00:00,32.5225,20.0,,0.0,0.0,3.0,907.88257,100.0,6.0299253
2021-03-25 13:00:00+00:00,31.2225,22.0,,0.0,0.0,3.0,908.9417,100.0,6.166036
2021-03-25 14:00:00+00:00,29.822498,26.0,,0.0,0.0,3.0,909.96643,89.0,6.1611686
2021-03-25 15:00:00+00:00,28.822498,30.0,,0.0,0.0,0.0,911.0177,13.0,5.9539905
2021-03-25 16:00:00+00:00,27.7225,33.0,,0.0,0.0,3.0,911.5844,100.0,6.7896976
2021-03-25 17:00:00+00:00,26.2225,39.0,,0.0,0.0,3.0,911.66296,100.0,6.530697
2021-03-25 18:00:00+00:00,25.422499,42.0,,0.0,0.0,3.0,911.14355,100.0,6.0016665
2021-03-25 19:00:00+00:00,24.922499,44.0,,0.0,0.0,0.0,910.4464,15.0,5.323533
2021-03-25 20:00:00+00:00,24.2225,47.0,,0.0,0.0,3.0,909.8667,100.0,4.90408
2021-03-25 21:00:00+00:00,23.822498,48.0,,0.0,0.0,3.0,909.38055,100.0,4.204759
2021-03-25 22:00:00+00:00,23.422499,45.0,,0.0,0.0,3.0,908.8939,100.0,3.8118236
2021-03-25 23:00:00+00:00,23.1225,42.0,,0.0,0.0,3.0,909.16003,100.0,3.7013512
2021-03-26 00:00:00+00:00,23.072498,39.0,,0.0,0.0,3.0,909.50464,100.0,3.3015149
2021-03-26 01:00:00+00:00,22.9725,37.0,,0.0,0.0,3.0,910.3745,100.0,3.2015622
2021-03-26 02:00:00+00:00,23.8725,34.0,,0.0,0.0,3.0,911.10925,100.0,3.535534
2021-03-26 03:00:00+00:00,26.172499,26.0,,0.0,0.0,3.0,911.5572,100.0,3.8118236
2021-03-26 04:00:00+00:00,28.922499,20.0,,0.0,0.0,0.0,911.95135,7.0,4.3011627
2021-03-26 05:00:00+00:00,31.1225,16.0,,0.0,0.0,0.0,911.9845,6.0,4.9010205
2021-03-26 06:00:00+00:00,32.622498,15.0,,0.0,0.0,0.0,911.52893,5.0,5.0089917
2021-03-26 07:00:00+00:00,33.622498,13.0,,0.0,0.0,0.0,910.28766,5.0,5.4589376
2021-03-26 08:00:00+00:00,34.3225,13.0,,0.0,0.0,0.0,908.9557,5.0,5.6435804
2021-03-26 09:00:00+00:00,34.622498,13.0,,0.0,0.0,0.0,907.9579,14.0,5.7035074
2021-03-26 10:00:00+00:00,34.622498,13.0,,0.0,0.0,0.0,907.3245,5.0,5.921149
2021-03-26 11:00:00+00:00,33.9225,14.0,,0.0,0.0,0.0,907.11975,0.0,6.053098
2021-03-26 12:00:00+00:00,32.9225,16.0,,0.0,0.0,0.0,907.6391,10.0,5.9539905
2021-03-26 13:00:00+00:00,31.5225,19.0,,0.0,0.0,0.0,908.39856,0.0,5.7870545
2021-03-26 14:00:00+00:00,30.2225,23.0,,0.0,0.0,0.0,909.3643,10.0,5.748913
2021-03-26 15:00:00+00:00,29.322498,26.0,,0.0,0.0,0.0,910.35706,5.0,5.6515484
2021-03-26 16:00:00+00:00,28.0225,31.0,,0.0,0.0,0.0,911.13477,11.0,6.670832
2021-03-26 17:00:00+00:00,26.2225,39.0,,0.0,0.0,0.0,911.2118,10.0,6.360031
2021-03-26 18:00:00+00:00,25.7225,42.0,,0.0,0.0,3.0,910.786,88.0,5.6515484
2021-03-26 19:00:00+00:00,25.2225,44.0,,0.0,0.0,0.0,910.26953,12.0,5.234501
2021-03-26 20:00:00+00:00,24.5225,47.0,,0.0,0.0,0.0,909.5098,11.0,5.0249376
2021-03-26 21:00:00+00:00,23.672499,50.0,,0.0,0.0,0.0,908.79236,10.0,4.609772
2021-03-26 22:00:00+00:00,22.9725,51.0,,0.0,0.0,2.0,908.3918,70.0,4.1773195
2021-03-26 23:00:00+00:00,22.5225,52.0,,0.0,0.0,0.0,908.6096,13.0,3.3955853
2021-03-27 00:00:00+00:00,22.3725,53.0,,0.0,0.0,0.0,909.19305,13.0,3.1400635
2021-03-27 01:00:00+00:00,22.322498,50.0,,0.0,0.0,2.0,909.7178,76.0,2.8635643
2021-03-27 02:00:00+00:00,23.672499,43.0,,0.0,0.0,2.0,910.59534,59.0,3.2280025
2021-03-27 03:00:00+00:00,26.2725,32.0,,0.0,0.0,3.0,911.1372,100.0,3.9849718
2021-03-27 04:00:00+00:00,28.822498,24.0,,0.0,0.0,1.0,911.7401,48.0,4.7169905
2021-03-27 05:00:00+00:00,30.822498,19.0,,0.0,0.0,3.0,911.4426,99.0,4.6840153
2021-03-27 06:00:00+00:00,32.3225,16.0,,0.0,0.0,3.0,910.8971,100.0,4.554119
2021-03-27 07:00:00+00:00,33.4225,14.0,,0.0,0.0,3.0,909.5955,100.0,4.554119
2021-03-27 08:00:00+00:00,34.1725,14.0,,0.0,0.0,3.0,908.2786,100.0,4.7675986
2021-03-27 09:00:00+00:00,34.5225,14.0,,0.0,0.0,3.0,907.38574,100.0,5.0635953
2021-03-27 10:00:00+00:00,34.4725,14.0,,0.0,0.0,3.0,906.738,100.0,5.622277
2021-03-27 11:00:00+00:00,34.0225,15.0,,0.0,0.0,3.0,906.60626,86.0,5.7035074
2021-03-27 12:00:00+00:00,33.0725,16.0,,0.0,0.0,3.0,907.0505,100.0,5.5226803
2021-03-27 13:00:00+00:00,31.672499,19.0,,0.0,0.0,3.0,907.99164,100.0,5.5731497
2021-03-27 14:00:00+00:00,30.2725,23.0,,0.0,0.0,2.0,909.10834,52.0,5.531727
2021-03-27 15:00:00+00:00,28.9725,27.0,,0.0,0.0,2.0,910.06995,66.0,5.5542774
2021-03-27 16:00:00+00:00,27.922499,32.0,,0.0,0.0,3.0,910.65247,91.0,5.3823786
2021-03-27 17:00:00+00:00,26.672499,40.0,,0.0,0.0,0.0,911.1707,15.0,5.056679
2021-03-27 18:00:00+00:00,25.9725,44.0,,0.0,0.0,0.0,911.0441,13.0,4.6173587
2021-03-27 19:00:00+00:00,25.2225,47.0,,0.0,0.0,2.0,910.5401,50.0,3.5735137
2021-03-27 20:00:00+00:00,24.7225,49.0,,0.0,0.0,2.0,910.02325,74.0,2.9068882
2021-03-27 21:00:00+00:00,24.2725,50.0,,0.0,0.0,3.0,909.25134,100.0,2.3323808
2021-03-27 22:00:00+00:00,24.072498,51.0,,0.0,0.0,3.0,909.0984,100.0,1.8384775
2021-03-27 23:00:00+00:00,23.8725,51.0,,0.0,0.0,3.0,909.216,100.0,2.0615528
2021-03-28 00:00:00+00:00,23.5225,54.0,,0.0,0.0,3.0,909.4665,100.0,2.0024984
2021-03-28 01:00:00+00:00,23.2225,56.0,,0.0,0.0,3.0,910.0027,100.0,1.811077
2021-03-28 02:00:00+00:00,24.0225,53.0,,0.0,0.0,3.0,910.7957,100.0,1.2041595
2021-03-28 03:00:00+00:00,25.672499,47.0,,0.0,0.0,3.0,911.3118,100.0,1.3928387
2021-03-28 04:00:00+00:00,27.2225,42.0,,0.0,0.0,3.0,911.4306,100.0,1.5297059
2021-03-28 05:00:00+00:00,29.1225,33.0,,0.0,0.0,3.0,911.1091,100.0,1.4560219
2021-03-28 06:00:00+00:00,31.1225,28.0,,0.0,0.0,3.0,910.53845,100.0,1.3038404
2021-03-28 07:00:00+00:00,32.622498,22.0,,0.0,0.0,0.0,909.3589,15.0,2.3086793
2021-03-28 08:00:00+00:00,33.5225,19.0,,0.0,0.0,3.0,907.9067,100.0,2.6925824
2021-03-28 09:00:00+00:00,33.7225,17.0,,0.0,0.0,3.0,906.88007,100.0,3.5468295
2021-03-28 10:00:00+00:00,33.7225,17.0,,0.0,0.0,3.0,906.2469,100.0,4.527693
2021-03-28 11:00:00+00:00,33.122498,17.0,,0.0,0.0,3.0,906.0705,100.0,4.89183
2021-03-28 12:00:00+00:00,32.122498,19.0,,0.0,0.0,3.0,906.4076,100.0,5.800862
2021-03-28 13:00:00+00:00,31.2225,20.0,,0.0,0.0,3.0,907.3149,100.0,5.6302752
2021-03-28 14:00:00+00:00,30.5225,21.0,,0.0,0.0,3.0,908.551,100.0,4.4407206
2021-03-28 15:00:00+00:00,29.822498,21.0,,0.0,0.0,3.0,909.60516,100.0,4.1012197
2021-03-28 16:00:00+00:00,28.822498,22.0,,0.0,0.0,3.0,910.3855,100.0,3.6674242
2021-03-28 17:00:00+00:00,27.922499,23.0,,0.0,0.0,3.0,910.74274,100.0,4.318565
2021-03-28 18:00:00+00:00,26.6225,32.0,,0.0,0.0,3.0,910.5236,100.0,4.838388
2021-03-28 19:00:00+00:00,25.672499,42.0,,0.0,0.0,3.0,909.9586,100.0,3.9812057
2021-03-28 20:00:00+00:00,25.072498,50.0,,0.0,0.0,3.0,909.2306,100.0,3.1241
2021-03-28 21:00:00+00:00,24.322498,60.0,,0.0,0.0,3.0,908.63586,100.0,3.3421547
2021-03-28 22:00:00+00:00,23.7725,66.0,,0.0,0.0,3.0,908.64374,100.0,3.4669871
2021-03-28 23:00:00+00:00,23.572498,66.0,,0.0,0.0,3.0,908.8512,100.0,3.5468295
2021-03-29 00:00:00+00:00,23.2725,67.0,,0.0,0.0,3.0,909.20746,100.0,3.49285
2021-03-29 01:00:00+00:00,22.8725,70.0,,0.0,0.0,3.0,909.8922,100.0,2.2022715
2021-03-29 02:00:00+00:00,23.6225,67.0,,0.0,0.0,3.0,910.5796,100.0,2.2671568
2021-03-29 03:00:00+00:00,25.3725,58.0,,0.0,0.0,3.0,911.038,100.0,2.4041631
2021-03-29 04:00:00+00:00,27.8725,41.0,,0.0,0.0,3.0,911.3596,100.0,2.1954498
2021-03-29 05:00:00+00:00,30.0225,30.0,,0.0,0.0,3.0,911.02075,100.0,3.0463092
2021-03-29 06:00:00+00:00,31.322498,22.0,,0.0,0.0,3.0,910.3276,100.0,3.1400635
2021-03-29 07:00:00+00:00,32.5225,17.0,,0.0,0.0,3.0,909.05804,100.0,3.4205263
2021-03-29 08:00:00+00:00,33.5225,13.0,,0.0,0.0,3.0,907.8162,100.0,4.9578223
2021-03-29 09:00:00+00:00,33.8225,12.0,,0.0,0.0,3.0,906.7284,100.0,5.685068
2021-03-29 10:00:00+00:00,33.3225,12.0,,0.0,0.0,3.0,906.0387,100.0,5.240229
2021-03-29 11:00:00+00:00,32.8225,13.0,,0.0,0.0,3.0,905.801,100.0,4.763402
2021-03-29 12:00:00+00:00,32.3225,14.0,,0.0,0.0,3.0,906.46686,100.0,4.9819674
2021-03-29 13:00:00+00:00,31.322498,15.0,,0.0,0.0,1.0,907.43536,26.0,3.310589
2021-03-29 14:00:00+00:00,30.5225,15.0,,0.0,0.0,1.0,908.27997,37.0,2.5019991
2021-03-29 15:00:00+00:00,29.422499,16.0,,0.0,0.0,3.0,909.03235,100.0,2.6
2021-03-29 16:00:00+00:00,28.1225,17.0,,0.0,0.0,2.0,909.63043,59.0,2.828427
2021-03-29 17:00:00+00:00,27.1225,22.0,,0.0,0.0,3.0,910.046,85.0,3.1256998
2021-03-29 18:00:00+00:00,26.6225,24.0,,0.0,0.0,1.0,909.9822,49.0,3.4
2021-03-29 19:00:00+00:00,25.2225,41.0,,0.0,0.0,2.0,909.18713,76.0,4.1146083
2021-03-29 20:00:00+00:00,24.6225,55.0,,0.0,0.0,3.0,908.91003,100.0,3.6400552
2021-03-29 21:00:00+00:00,24.2225,56.0,,0.0,0.0,3.0,908.7848,100.0,3.471311
2021-03-29 22:00:00+00:00,23.922499,45.0,,0.0,0.0,3.0,908.7808,95.0,3.2893767
2021-03-29 23:00:00+00:00,22.1225,60.0,,0.0,0.0,1.0,908.4827,42.0,3.8209944
2021-03-30 00:00:00+00:00,21.8725,73.0,,0.0,0.0,0.0,909.0342,12.0,4.244997
2021-03-30 01:00:00+00:00,21.322498,77.0,,0.0,0.0,1.0,909.57935,44.0,3.992493
2021-03-30 02:00:00+00:00,22.4725,71.0,,0.0,0.0,1.0,910.30615,23.0,3.2695565
2021-03-30 03:00:00+00:00,24.422499,60.0,,0.0,0.0,0.0,911.1016,9.0,3.667424
2021-03-30 04:00:00+00:00,26.6225,49.0,,0.0,0.0,2.0,911.51624,67.0,4.0
2021-03-30 05:00:00+00:00,28.822498,39.0,,0.0,0.0,2.0,911.1983,74.0,3.3
2021-03-30 06:00:00+00:00,31.2225,26.0,,0.0,0.0,3.0,910.47815,100.0,2.4166093
2021-03-30 07:00:00+00:00,32.9225,18.0,,0.0,0.0,3.0,909.2668,100.0,2.1213202
2021-03-30 08:00:00+00:00,33.9225,16.0,,0.0,0.0,3.0,907.9339,100.0,2.4166093
2021-03-30 09:00:00+00:00,34.4225,15.0,,0.0,0.0,3.0,906.6327,100.0,3.4539833
2021-03-30 10:00:00+00:00,34.622498,16.0,,0.0,0.0,3.0,905.7864,100.0,4.609772
2021-03-30 11:00:00+00:00,34.2225,17.0,,0.0,0.0,3.0,905.3077,100.0,5.115662
2021-03-30 12:00:00+00:00,33.5225,19.0,,0.0,0.0,3.0,905.46454,100.0,4.925444
2021-03-30 13:00:00+00:00,32.4225,20.0,,0.0,0.0,3.0,906.1351,100.0,4.8010416
2021-03-30 14:00:00+00:00,31.9225,21.0,,0.0,0.0,3.0,907.2522,100.0,4.428318
2021-03-30 15:00:00+00:00,31.0225,23.0,,0.0,0.0,3.0,908.1589,100.0,4.1231055
2021-03-30 16:00:00+00:00,30.422499,24.0,,0.0,0.0,3.0,908.79224,100.0,3.640055
2021-03-30 17:00:00+00:00,30.1225,24.0,,0.0,0.0,3.0,909.0634,95.0,3.3015149
2021-03-30 18:00:00+00:00,29.6225,25.0,,0.0,0.0,3.0,908.6414,82.0,2.6683328
2021-03-30 19:00:00+00:00,29.2225,25.0,,0.0,0.0,0.0,907.8881,9.0,2.6627054
2021-03-30 20:00:00+00:00,28.7225,25.0,,0.0,0.0,3.0,907.28503,100.0,2.0248458
2021-03-30 21:00:00+00:00,27.0225,29.0,,0.0,0.0,3.0,906.67584,100.0,3.0413814
2021-03-30 22:00:00+00:00,25.822498,32.0,,0.0,0.0,3.0,906.84766,100.0,3.5693135
2021-03-30 23:00:00+00:00,26.2225,32.0,,0.0,0.0,3.0,906.97107,100.0,1.6124516
2021-03-31 00:00:00+00:00,26.322498,34.0,,0.0,0.0,2.0,907.54346,58.0,1.3928387
2021-03-31 01:00:00+00:00,26.072498,36.0,,0.0,0.0,3.0,908.0077,100.0,0.82462114
2021-03-31 02:00:00+00:00,27.2225,37.0,,0.0,0.0,3.0,908.7229,94.0,1.0770329
2021-03-31 03:00:00+00:00,29.0225,35.0,,0.0,0.0,0.0,909.6338,10.0,1.746425
2021-03-31 04:00:00+00:00,30.6225,32.0,,0.0,0.0,0.0,909.9367,0.0,3.8013155
2021-03-31 05:00:00+00:00,31.822498,31.0,,0.0,0.0,0.0,909.3922,5.0,3.1384711
2021-03-31 06:00:00+00:00,33.2225,26.0,,0.0,0.0,0.0,908.72266,13.0,3.224903
2021-03-31 07:00:00+00:00,34.3225,23.0,,0.0,0.0,3.0,907.5082,100.0,3.5693135
2021-03-31 08:00:00+00:00,35.122498,21.0,,0.0,0.0,0.0,906.20337,8.0,3.710795
2021-03-31 09:00:00+00:00,35.7225,17.0,,0.0,0.0,0.0,905.1105,12.0,4.0447497
2021-03-31 10:00:00+00:00,36.0225,16.0,,0.0,0.0,0.0,904.4732,12.0,4.119466
2021-03-31 11:00:00+00:00,35.8225,15.0,,0.0,0.0,0.0,904.325,7.0,4.7169905
2021-03-31 12:00:00+00:00,35.122498,15.0,,0.0,0.0,3.0,904.93646,100.0,5.124451
2021-03-31 13:00:00+00:00,33.9225,14.0,,0.0,0.0,2.0,905.7629,55.0,4.8010416
2021-03-31 14:00:00+00:00,33.122498,14.0,,0.0,0.0,3.0,906.79395,100.0,4.6389656
2021-03-31 15:00:00+00:00,32.0225,14.0,,0.0,0.0,0.0,907.46295,10.0,4.632494
2021-03-31 16:00:00+00:00,31.5225,13.0,,0.0,0.0,3.0,907.94666,100.0,4.6572523
2021-03-31 17:00:00+00:00,31.0225,13.0,,0.0,0.0,3.0,908.0685,100.0,4.4384685
2021-03-31 18:00:00+00:00,30.1225,16.0,,0.0,0.0,3.0,907.97925,100.0,1.104536
2021-03-31 19:00:00+00:00,25.2225,60.0,,0.0,0.0,3.0,906.75183,100.0,5.5470715
2021-03-31 20:00:00+00:00,24.6225,67.0,,0.0,0.0,3.0,906.6556,100.0,4.9648767
2021-03-31 21:00:00+00:00,25.0225,55.0,,0.0,0.0,3.0,906.5094,84.0,3.544009
2021-03-31 22:00:00+00:00,24.2225,64.0,,0.0,0.0,1.0,906.4404,25.0,3.3615472
2021-03-31 23:00:00+00:00,23.922499,66.0,,0.0,0.0,1.0,906.61707,43.0,3.0675724
2021-04-01 00:00:00+00:00,23.5225,65.0,,0.0,0.0,1.0,907.3931,21.0,3.1320918
2021-04-01 01:00:00+00:00,23.0225,66.0,,0.0,0.0,3.0,908.13696,86.0,3.1400635
2021-04-01 02:00:00+00:00,24.0225,58.0,,0.0,0.0,2.0,908.8122,67.0,3.535534
2021-04-01 03:00:00+00:00,26.0225,44.0,,0.0,0.0,3.0,909.43555,90.0,4.0792155
2021-04-01 04:00:00+00:00,28.822498,31.0,,0.0,0.0,2.0,910.0243,52.0,4.304649
2021-04-01 05:00:00+00:00,31.0225,23.0,,0.0,0.0,0.0,909.51447,15.0,4.2426405
2021-04-01 06:00:00+00:00,32.9225,16.0,,0.0,0.0,3.0,908.9051,81.0,3.8948684
2021-04-01 07:00:00+00:00,34.122498,13.0,,0.0,0.0,3.0,907.8115,80.0,3.7643058
2021-04-01 08:00:00+00:00,34.8225,11.0,,0.0,0.0,3.0,906.4782,93.0,4.1231055
2021-04-01 09:00:00+00:00,35.2225,10.0,,0.0,0.0,3.0,905.32764,97.0,4.0521603
2021-04-01 10:00:00+00:00,35.3225,9.0,,0.0,0.0,3.0,904.6325,100.0,3.6055512
2021-04-01 11:00:00+00:00,35.3225,9.0,,0.0,0.0,3.0,904.4516,100.0,3.2202485
2021-04-01 12:00:00+00:00,34.622498,10.0,,0.0,0.0,3.0,904.9721,98.0,3.310589
2021-04-01 13:00:00+00:00,33.3225,10.0,,0.0,0.0,0.0,905.8578,11.0,3.535534
2021-04-01 14:00:00+00:00,32.3225,11.0,,0.0,0.0,3.0,906.91895,100.0,3.7215588
2021-04-01 15:00:00+00:00,31.6225,12.0,,0.0,0.0,3.0,907.7958,100.0,3.448188
2021-04-01 16:00:00+00:00,31.1225,12.0,,0.0,0.0,3.0,908.45984,100.0,3.3615472
2021-04-01 17:00:00+00:00,30.922499,12.0,,0.0,0.0,3.0,908.9423,100.0,3.214032
2021-04-01 18:00:00+00:00,28.5225,17.0,,0.0,0.0,3.0,908.9398,92.0,4.118252
2021-04-01 19:00:00+00:00,25.2225,48.0,,0.0,0.0,0.0,907.83417,6.0,4.909175
2021-04-01 20:00:00+00:00,24.422499,52.0,,0.0,0.0,0.0,907.7652,6.0,3.6496572
2021-04-01 21:00:00+00:00,23.822498,54.0,,0.0,0.0,2.0,907.3972,53.0,3.4785054
2021-04-01 22:00:00+00:00,23.2225,56.0,,0.0,0.0,0.0,907.1184,6.0,3.8600519
2021-04-01 23:00:00+00:00,22.6225,59.0,,0.0,0.0,0.0,907.2899,19.0,3.577709
2021-04-02 00:00:00+00:00,22.1225,66.0,,0.0,0.0,0.0,907.85205,10.0,3.4885528
2021-04-02 01:00:00+00:00,21.7725,68.0,,0.0,0.0,3.0,908.6419,100.0,3.1780498
2021-04-02 02:00:00+00:00,22.7225,62.0,,0.0,0.0,3.0,909.4844,100.0,3.2572994
2021-04-02 03:00:00+00:00,24.7225,49.0,,0.0,0.0,3.0,910.11346,100.0,3.1144822
2021-04-02 04:00:00+00:00,27.422499,35.0,,0.0,0.0,0.0,910.3187,8.0,3.231099
2021-04-02 05:00:00+00:00,30.2225,24.0,,0.0,0.0,0.0,909.9064,10.0,3.443835
2021-04-02 06:00:00+00:00,32.4225,17.0,,0.0,0.0,0.0,909.2091,5.0,3.482815
2021-04-02 07:00:00+00:00,33.7225,14.0,,0.0,0.0,0.0,908.05597,0.0,3.4409301
2021-04-02 08:00:00+00:00,34.4225,13.0,,0.0,0.0,0.0,906.7232,10.0,3.2649658
2021-04-02 09:00:00+00:00,35.0225,12.0,,0.0,0.0,3.0,905.541,100.0,3.0463092
2021-04-02 10:00:00+00:00,35.122498,12.0,,0.0,0.0,3.0,904.93646,100.0,2.9732137
2021-04-02 11:00:00+00:00,34.9225,12.0,,0.0,0.0,3.0,904.7879,100.0,3.1780496
2021-04-02 12:00:00+00:00,34.2225,14.0,,0.0,0.0,3.0,905.0363,100.0,3.9115217
2021-04-02 13:00:00+00:00,33.0225,15.0,,0.0,0.0,3.0,905.86,100.0,4.3011627
2021-04-02 14:00:00+00:00,32.3225,16.0,,0.0,0.0,3.0,906.91895,100.0,4.3011627
2021-04-02 15:00:00+00:00,31.5225,18.0,,0.0,0.0,3.0,907.76587,100.0,4.119466
2021-04-02 16:00:00+00:00,30.822498,18.0,,0.0,0.0,3.0,908.3702,100.0,4.004997
2021-04-02 17:00:00+00:00,30.422499,19.0,,0.0,0.0,3.0,908.6115,100.0,3.4481878
2021-04-02 18:00:00+00:00,29.422499,20.0,,0.0,0.0,3.0,908.3097,100.0,2.0124612
2021-04-02 19:00:00+00:00,26.1225,34.0,,0.0,0.0,3.0,908.1133,100.0,4.8010416
